
================ Hyper-parameters ================

TRAIN_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/entity_aware_train
DEV_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/entity_aware_dev
TRAIN_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/
DEV_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=True
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-18T06:19:06.600929: step 10, loss 16.0425, acc 0.2
2019-04-18T08:57:42.277583: step 13240, loss 10.3651, acc 0.857692
2019-04-18T08:57:49.231195: step 13250, loss 10.3054, acc 0.892308
2019-04-18T08:57:56.224909: step 13260, loss 10.2918, acc 0.898077
2019-04-18T08:58:03.248364: step 13270, loss 10.3011, acc 0.892308
2019-04-18T08:58:10.237937: step 13280, loss 10.3839, acc 0.861538
2019-04-18T08:58:17.222672: step 13290, loss 10.3466, acc 0.855769
2019-04-18T08:58:24.219969: step 13300, loss 10.3704, acc 0.859615
2019-04-18T08:58:31.290340: step 13310, loss 10.3331, acc 0.869231
2019-04-18T08:58:38.283942: step 13320, loss 10.3574, acc 0.865385
2019-04-18T08:58:45.313183: step 13330, loss 10.3039, acc 0.888462
2019-04-18T08:58:52.291359: step 13340, loss 10.3617, acc 0.875
2019-04-18T08:58:59.338642: step 13350, loss 10.267, acc 0.898077
2019-04-18T08:59:06.351102: step 13360, loss 10.3735, acc 0.867308
2019-04-18T08:59:13.399134: step 13370, loss 10.3329, acc 0.855769
2019-04-18T08:59:20.358748: step 13380, loss 10.3035, acc 0.878846
2019-04-18T08:59:27.397260: step 13390, loss 10.2716, acc 0.888462
2019-04-18T08:59:34.443735: step 13400, loss 10.3297, acc 0.861538
2019-04-18T08:59:41.484087: step 13410, loss 10.3464, acc 0.882692
2019-04-18T08:59:48.517123: step 13420, loss 10.3418, acc 0.859615
2019-04-18T08:59:55.514703: step 13430, loss 10.296, acc 0.875
2019-04-18T09:00:02.561504: step 13440, loss 10.3272, acc 0.85
2019-04-18T09:00:09.619521: step 13450, loss 10.2563, acc 0.886538
2019-04-18T09:00:16.534946: step 13460, loss 10.1862, acc 0.917308
2019-04-18T09:00:23.590654: step 13470, loss 10.3063, acc 0.859615
2019-04-18T09:00:30.652726: step 13480, loss 10.3515, acc 0.855769
2019-04-18T09:00:37.678306: step 13490, loss 10.3696, acc 0.848077
2019-04-18T09:00:44.694444: step 13500, loss 10.337, acc 0.855769
2019-04-18T09:00:51.725076: step 13510, loss 10.317, acc 0.851923
2019-04-18T09:00:58.755924: step 13520, loss 10.3381, acc 0.861538
2019-04-18T09:01:05.734528: step 13530, loss 10.2763, acc 0.875
2019-04-18T09:01:12.703351: step 13540, loss 10.2333, acc 0.9
2019-04-18T09:01:19.700573: step 13550, loss 10.3109, acc 0.865385
2019-04-18T09:01:26.728241: step 13560, loss 10.2273, acc 0.886538
2019-04-18T09:01:33.779802: step 13570, loss 10.2912, acc 0.880769
2019-04-18T09:01:40.798393: step 13580, loss 10.3628, acc 0.848077
2019-04-18T09:01:47.831903: step 13590, loss 10.2683, acc 0.876923
2019-04-18T09:01:54.897067: step 13600, loss 10.2684, acc 0.878846
2019-04-18T09:02:01.957379: step 13610, loss 10.2612, acc 0.865385
2019-04-18T09:02:08.933465: step 13620, loss 10.193, acc 0.907692
2019-04-18T09:02:15.971490: step 13630, loss 10.2987, acc 0.857692
2019-04-18T09:02:22.890407: step 13640, loss 10.2647, acc 0.859615
2019-04-18T09:02:29.883790: step 13650, loss 10.2542, acc 0.892308
2019-04-18T09:02:36.865737: step 13660, loss 10.2219, acc 0.892308
2019-04-18T09:02:43.890847: step 13670, loss 10.3299, acc 0.844231
2019-04-18T09:02:50.906758: step 13680, loss 10.2094, acc 0.878846
2019-04-18T09:02:57.936153: step 13690, loss 10.2362, acc 0.859615
2019-04-18T09:03:04.928776: step 13700, loss 10.2752, acc 0.855769
2019-04-18T09:03:11.933045: step 13710, loss 10.2413, acc 0.861538
2019-04-18T09:03:18.924832: step 13720, loss 10.2315, acc 0.871154
2019-04-18T09:03:25.915794: step 13730, loss 10.3092, acc 0.861538
2019-04-18T09:03:32.915271: step 13740, loss 10.2271, acc 0.875
2019-04-18T09:03:39.847905: step 13750, loss 10.3362, acc 0.821154
2019-04-18T09:03:46.842757: step 13760, loss 10.2286, acc 0.871154
2019-04-18T09:03:53.837156: step 13770, loss 10.237, acc 0.882692
2019-04-18T09:04:00.835614: step 13780, loss 10.2177, acc 0.867308
2019-04-18T09:04:07.849306: step 13790, loss 10.252, acc 0.851923
2019-04-18T09:04:14.879447: step 13800, loss 10.2077, acc 0.875
2019-04-18T09:04:21.853589: step 13810, loss 10.1997, acc 0.884615
2019-04-18T09:04:28.916711: step 13820, loss 10.2167, acc 0.884615
2019-04-18T09:04:35.869127: step 13830, loss 10.2837, acc 0.861538
2019-04-18T09:04:42.824150: step 13840, loss 10.2426, acc 0.873077
2019-04-18T09:04:49.839185: step 13850, loss 10.1931, acc 0.890385
2019-04-18T09:04:56.882637: step 13860, loss 10.2233, acc 0.869231
2019-04-18T09:05:03.887992: step 13870, loss 10.2439, acc 0.867308
2019-04-18T09:05:10.894383: step 13880, loss 10.2198, acc 0.871154
2019-04-18T09:05:17.905431: step 13890, loss 10.1616, acc 0.873077
2019-04-18T09:05:24.963544: step 13900, loss 10.2057, acc 0.876923
2019-04-18T09:05:32.014008: step 13910, loss 10.2198, acc 0.859615
2019-04-18T09:05:39.042928: step 13920, loss 10.2903, acc 0.851923
2019-04-18T09:05:46.095630: step 13930, loss 10.1955, acc 0.876923
2019-04-18T09:05:53.056354: step 13940, loss 10.2632, acc 0.867308
2019-04-18T09:06:00.056385: step 13950, loss 10.2166, acc 0.861538
2019-04-18T09:06:07.072938: step 13960, loss 10.1931, acc 0.861538
2019-04-18T09:06:14.051833: step 13970, loss 10.0989, acc 0.915385
2019-04-18T09:06:21.057144: step 13980, loss 10.1207, acc 0.884615
2019-04-18T09:06:28.041540: step 13990, loss 10.2277, acc 0.853846
2019-04-18T09:06:35.039655: step 14000, loss 10.2063, acc 0.880769

Evaluation:
2019-04-18T09:06:51.900678: step 14000, loss 10.2293, acc 0.849852
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.799884%
macro-averaged Recall = 0.793571%
macro-averaged F1-score = 0.795257%, Best = 0.795257%

2019-04-18T09:07:00.230728: step 14010, loss 10.1705, acc 0.880769
2019-04-18T09:07:07.209384: step 14020, loss 10.1435, acc 0.882692
2019-04-18T09:07:14.117135: step 14030, loss 10.1346, acc 0.892308
2019-04-18T09:07:21.146236: step 14040, loss 10.1716, acc 0.880769
2019-04-18T09:07:28.145531: step 14050, loss 10.1882, acc 0.867308
2019-04-18T09:07:35.200319: step 14060, loss 10.2243, acc 0.853846
2019-04-18T09:07:42.250372: step 14070, loss 10.1794, acc 0.863462
2019-04-18T09:07:49.210741: step 14080, loss 10.1904, acc 0.871154
2019-04-18T09:07:56.274441: step 14090, loss 10.1813, acc 0.875
2019-04-18T09:08:03.272280: step 14100, loss 10.1821, acc 0.873077
2019-04-18T09:08:10.273888: step 14110, loss 10.2537, acc 0.836538
2019-04-18T09:08:17.279480: step 14120, loss 10.1703, acc 0.882692
2019-04-18T09:08:24.238182: step 14130, loss 10.1045, acc 0.890385
2019-04-18T09:08:31.286689: step 14140, loss 10.1218, acc 0.888462
2019-04-18T09:08:38.338965: step 14150, loss 10.2139, acc 0.851923
2019-04-18T09:08:45.360261: step 14160, loss 10.1696, acc 0.867308
2019-04-18T09:08:52.343764: step 14170, loss 10.2078, acc 0.853846
2019-04-18T09:08:59.341787: step 14180, loss 10.1467, acc 0.880769
2019-04-18T09:09:06.295942: step 14190, loss 10.181, acc 0.853846
2019-04-18T09:09:13.279961: step 14200, loss 10.1729, acc 0.875
2019-04-18T09:09:20.304051: step 14210, loss 10.112, acc 0.875
2019-04-18T09:09:27.285713: step 14220, loss 10.1656, acc 0.865385
2019-04-18T09:09:34.253124: step 14230, loss 10.1429, acc 0.880769
2019-04-18T09:09:41.223403: step 14240, loss 10.2231, acc 0.844231
2019-04-18T09:09:48.202113: step 14250, loss 10.086, acc 0.9
2019-04-18T09:09:55.192375: step 14260, loss 10.1344, acc 0.884615
2019-04-18T09:10:02.237343: step 14270, loss 10.1275, acc 0.878846
2019-04-18T09:10:09.270392: step 14280, loss 10.1421, acc 0.878846
2019-04-18T09:10:16.269833: step 14290, loss 10.1575, acc 0.861538
2019-04-18T09:10:23.292323: step 14300, loss 10.0563, acc 0.892308
2019-04-18T09:10:30.300792: step 14310, loss 10.1495, acc 0.865385
2019-04-18T09:10:37.305372: step 14320, loss 10.0635, acc 0.884615
2019-04-18T09:10:44.254376: step 14330, loss 10.1054, acc 0.892308
2019-04-18T09:10:51.254022: step 14340, loss 10.0954, acc 0.886538
2019-04-18T09:10:58.316931: step 14350, loss 10.1249, acc 0.873077
2019-04-18T09:11:05.370957: step 14360, loss 10.1018, acc 0.875
2019-04-18T09:11:12.388525: step 14370, loss 10.0825, acc 0.892308
2019-04-18T09:11:19.401498: step 14380, loss 10.1123, acc 0.880769
2019-04-18T09:11:26.469760: step 14390, loss 10.1973, acc 0.871154
2019-04-18T09:11:33.448666: step 14400, loss 10.0598, acc 0.896154
2019-04-18T09:11:40.446961: step 14410, loss 10.1464, acc 0.859615
2019-04-18T09:11:47.459558: step 14420, loss 10.0579, acc 0.890385
2019-04-18T09:11:54.468524: step 14430, loss 10.1193, acc 0.880769
2019-04-18T09:12:01.443629: step 14440, loss 10.0961, acc 0.882692
2019-04-18T09:12:08.503988: step 14450, loss 10.031, acc 0.886538
2019-04-18T09:12:15.490344: step 14460, loss 10.1036, acc 0.875
2019-04-18T09:12:22.485796: step 14470, loss 10.083, acc 0.863462
2019-04-18T09:12:29.542315: step 14480, loss 10.0733, acc 0.880769
2019-04-18T09:12:36.492378: step 14490, loss 10.0622, acc 0.884615
2019-04-18T09:12:43.506597: step 14500, loss 10.0557, acc 0.892308
2019-04-18T09:12:50.519379: step 14510, loss 10.0895, acc 0.884615
2019-04-18T09:12:57.551812: step 14520, loss 10.122, acc 0.853846
2019-04-18T09:13:04.584677: step 14530, loss 10.1211, acc 0.873077
2019-04-18T09:13:11.553801: step 14540, loss 10.0729, acc 0.875
2019-04-18T09:13:18.612221: step 14550, loss 10.1074, acc 0.873077
2019-04-18T09:13:25.619948: step 14560, loss 10.054, acc 0.892308
2019-04-18T09:13:32.645574: step 14570, loss 10.0988, acc 0.865385
2019-04-18T09:13:39.664768: step 14580, loss 10.0948, acc 0.873077
2019-04-18T09:13:46.668664: step 14590, loss 10.0198, acc 0.892308
2019-04-18T09:13:53.725891: step 14600, loss 10.013, acc 0.894231
2019-04-18T09:14:00.767888: step 14610, loss 10.0481, acc 0.873077
2019-04-18T09:14:07.798400: step 14620, loss 10.1263, acc 0.851923
2019-04-18T09:14:14.789086: step 14630, loss 10.0513, acc 0.873077
2019-04-18T09:14:21.763573: step 14640, loss 10.0715, acc 0.873077
2019-04-18T09:14:28.750453: step 14650, loss 10.0254, acc 0.890385
2019-04-18T09:14:35.705433: step 14660, loss 10.0833, acc 0.855769
2019-04-18T09:14:42.689277: step 14670, loss 10.0393, acc 0.888462
2019-04-18T09:14:49.660087: step 14680, loss 10.1165, acc 0.855769
2019-04-18T09:14:56.687934: step 14690, loss 10.0581, acc 0.878846
2019-04-18T09:15:03.676198: step 14700, loss 10.0396, acc 0.873077
2019-04-18T09:15:10.734475: step 14710, loss 10.0519, acc 0.875
2019-04-18T09:15:17.786761: step 14720, loss 10.0623, acc 0.869231
2019-04-18T09:15:24.834499: step 14730, loss 10.0279, acc 0.869231
2019-04-18T09:15:31.854432: step 14740, loss 10.026, acc 0.878846
2019-04-18T09:15:38.791012: step 14750, loss 10.0339, acc 0.871154
2019-04-18T09:15:45.792663: step 14760, loss 10.0536, acc 0.853846
2019-04-18T09:15:52.815707: step 14770, loss 10.0173, acc 0.880769
2019-04-18T09:15:59.881500: step 14780, loss 10.0356, acc 0.880769
2019-04-18T09:16:06.943008: step 14790, loss 10.0791, acc 0.867308
2019-04-18T09:16:13.966479: step 14800, loss 10.0725, acc 0.859615
2019-04-18T09:16:21.046018: step 14810, loss 10.0755, acc 0.851923
2019-04-18T09:16:28.061804: step 14820, loss 10.0056, acc 0.882692
2019-04-18T09:16:35.106936: step 14830, loss 10.0294, acc 0.857692
2019-04-18T09:16:42.168227: step 14840, loss 10.0204, acc 0.876923
2019-04-18T09:16:49.146121: step 14850, loss 10.0139, acc 0.882692
2019-04-18T09:16:56.159921: step 14860, loss 9.99792, acc 0.896154
2019-04-18T09:17:03.224467: step 14870, loss 10.0144, acc 0.888462
2019-04-18T09:17:10.295223: step 14880, loss 9.97838, acc 0.886538
2019-04-18T09:17:17.279257: step 14890, loss 10.0522, acc 0.863462
2019-04-18T09:17:24.324222: step 14900, loss 10.1176, acc 0.851923
2019-04-18T09:17:31.303723: step 14910, loss 10.0316, acc 0.861538
2019-04-18T09:17:38.278933: step 14920, loss 10.0083, acc 0.878846
2019-04-18T09:17:45.346912: step 14930, loss 9.98019, acc 0.880769
2019-04-18T09:17:52.369486: step 14940, loss 10.0853, acc 0.863462
2019-04-18T09:17:59.389748: step 14950, loss 10.0293, acc 0.869231
2019-04-18T09:18:06.382868: step 14960, loss 10.0584, acc 0.863462
2019-04-18T09:18:13.353486: step 14970, loss 9.99257, acc 0.884615
2019-04-18T09:18:20.391645: step 14980, loss 9.9554, acc 0.886538
2019-04-18T09:18:27.437591: step 14990, loss 10.0026, acc 0.878846
2019-04-18T09:18:34.412239: step 15000, loss 10.0704, acc 0.865385

Evaluation:
2019-04-18T09:18:51.233562: step 15000, loss 10.0345, acc 0.849824
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.810805%
macro-averaged Recall = 0.793275%
macro-averaged F1-score = 0.8%, Best = 0.8%

2019-04-18T09:18:59.538155: step 15010, loss 9.94607, acc 0.869231
2019-04-18T09:19:06.549489: step 15020, loss 10.0089, acc 0.853846
2019-04-18T09:19:13.539027: step 15030, loss 9.98288, acc 0.876923
2019-04-18T09:19:20.380617: step 15040, loss 10.1856, acc 0.834061
2019-04-18T09:19:27.509748: step 15050, loss 9.9813, acc 0.859615
2019-04-18T09:19:34.503351: step 15060, loss 9.96283, acc 0.896154
2019-04-18T09:19:41.513050: step 15070, loss 9.93746, acc 0.892308
2019-04-18T09:19:48.566458: step 15080, loss 9.96394, acc 0.884615
2019-04-18T09:19:55.605284: step 15090, loss 9.97699, acc 0.867308
2019-04-18T09:20:02.590610: step 15100, loss 9.98719, acc 0.871154
2019-04-18T09:20:09.627124: step 15110, loss 9.93801, acc 0.888462
2019-04-18T09:20:16.720813: step 15120, loss 9.92831, acc 0.878846
2019-04-18T09:20:23.789112: step 15130, loss 9.96945, acc 0.876923
2019-04-18T09:20:30.770417: step 15140, loss 9.87056, acc 0.907692
2019-04-18T09:20:37.784181: step 15150, loss 9.99192, acc 0.859615
2019-04-18T09:20:44.785092: step 15160, loss 10.0016, acc 0.848077
2019-04-18T09:20:51.831249: step 15170, loss 9.98226, acc 0.859615
2019-04-18T09:20:58.801164: step 15180, loss 9.95708, acc 0.884615
2019-04-18T09:21:05.789819: step 15190, loss 9.92163, acc 0.884615
2019-04-18T09:21:12.820090: step 15200, loss 9.99462, acc 0.857692
2019-04-18T09:21:19.811358: step 15210, loss 9.98769, acc 0.867308
2019-04-18T09:21:26.858319: step 15220, loss 9.94793, acc 0.890385
2019-04-18T09:21:33.868779: step 15230, loss 9.91169, acc 0.886538
2019-04-18T09:21:40.913376: step 15240, loss 9.91728, acc 0.882692
2019-04-18T09:21:47.896383: step 15250, loss 9.90935, acc 0.894231
2019-04-18T09:21:54.951532: step 15260, loss 10.0145, acc 0.848077
2019-04-18T09:22:02.023004: step 15270, loss 9.9905, acc 0.867308
2019-04-18T09:22:09.058150: step 15280, loss 9.98844, acc 0.857692
2019-04-18T09:22:16.032067: step 15290, loss 9.87581, acc 0.896154
2019-04-18T09:22:23.072888: step 15300, loss 9.995, acc 0.853846
2019-04-18T09:22:30.091565: step 15310, loss 9.93981, acc 0.867308
2019-04-18T09:22:37.110409: step 15320, loss 9.98152, acc 0.851923
2019-04-18T09:22:44.159605: step 15330, loss 9.96604, acc 0.861538
2019-04-18T09:22:51.196811: step 15340, loss 9.92531, acc 0.882692
2019-04-18T09:22:58.229455: step 15350, loss 9.87731, acc 0.892308
2019-04-18T09:23:05.264452: step 15360, loss 9.9714, acc 0.863462
2019-04-18T09:23:12.258425: step 15370, loss 9.88535, acc 0.884615
2019-04-18T09:23:19.212486: step 15380, loss 9.85032, acc 0.892308
2019-04-18T09:23:26.276053: step 15390, loss 9.88449, acc 0.884615
2019-04-18T09:23:33.341770: step 15400, loss 9.89119, acc 0.886538
2019-04-18T09:23:40.381536: step 15410, loss 9.92693, acc 0.869231
2019-04-18T09:23:47.410334: step 15420, loss 9.85418, acc 0.888462
2019-04-18T09:23:54.428201: step 15430, loss 9.89836, acc 0.884615
2019-04-18T09:24:01.413348: step 15440, loss 9.89694, acc 0.867308
2019-04-18T09:24:08.409226: step 15450, loss 9.86679, acc 0.898077
2019-04-18T09:24:15.438645: step 15460, loss 9.93616, acc 0.863462
2019-04-18T09:24:22.454706: step 15470, loss 9.89347, acc 0.880769
2019-04-18T09:24:29.509143: step 15480, loss 9.82018, acc 0.896154
2019-04-18T09:24:36.562531: step 15490, loss 9.88577, acc 0.873077
2019-04-18T09:24:43.661494: step 15500, loss 9.82804, acc 0.896154
2019-04-18T09:24:50.603770: step 15510, loss 9.91345, acc 0.875
2019-04-18T09:24:57.617689: step 15520, loss 9.97466, acc 0.851923
2019-04-18T09:25:04.639409: step 15530, loss 9.87226, acc 0.867308
2019-04-18T09:25:11.599006: step 15540, loss 9.89232, acc 0.882692
2019-04-18T09:25:18.568917: step 15550, loss 9.83403, acc 0.892308
2019-04-18T09:25:25.634061: step 15560, loss 9.85902, acc 0.884615
2019-04-18T09:25:32.620799: step 15570, loss 9.93706, acc 0.861538
2019-04-18T09:25:39.656253: step 15580, loss 9.86854, acc 0.886538
2019-04-18T09:25:46.659629: step 15590, loss 9.89195, acc 0.871154
2019-04-18T09:25:53.675256: step 15600, loss 9.89135, acc 0.859615
2019-04-18T09:26:00.692273: step 15610, loss 9.81987, acc 0.894231
2019-04-18T09:26:07.737531: step 15620, loss 9.93894, acc 0.853846
2019-04-18T09:26:14.793560: step 15630, loss 9.88996, acc 0.867308
2019-04-18T09:26:21.809320: step 15640, loss 9.84704, acc 0.873077
2019-04-18T09:26:28.853086: step 15650, loss 9.92813, acc 0.861538
2019-04-18T09:26:35.895156: step 15660, loss 9.84511, acc 0.890385
2019-04-18T09:26:42.887644: step 15670, loss 9.82593, acc 0.892308
2019-04-18T09:26:49.911599: step 15680, loss 9.85386, acc 0.867308
2019-04-18T09:26:56.887198: step 15690, loss 9.83245, acc 0.878846
2019-04-18T09:27:03.900151: step 15700, loss 9.82986, acc 0.890385
2019-04-18T09:27:10.942399: step 15710, loss 9.84931, acc 0.878846
2019-04-18T09:27:17.961003: step 15720, loss 9.8363, acc 0.873077
2019-04-18T09:27:25.024189: step 15730, loss 9.82663, acc 0.888462
2019-04-18T09:27:32.013886: step 15740, loss 9.80686, acc 0.875
2019-04-18T09:27:39.032756: step 15750, loss 9.7653, acc 0.903846
2019-04-18T09:27:46.073243: step 15760, loss 9.83063, acc 0.869231
2019-04-18T09:27:53.094116: step 15770, loss 9.87823, acc 0.867308
2019-04-18T09:28:00.115267: step 15780, loss 9.88893, acc 0.865385
2019-04-18T09:28:07.177462: step 15790, loss 9.81312, acc 0.892308
2019-04-18T09:28:14.239070: step 15800, loss 9.80011, acc 0.896154
2019-04-18T09:28:21.220496: step 15810, loss 9.85439, acc 0.878846
2019-04-18T09:28:28.253904: step 15820, loss 9.71853, acc 0.919231
2019-04-18T09:28:35.262301: step 15830, loss 9.85282, acc 0.865385
2019-04-18T09:28:42.226438: step 15840, loss 9.73413, acc 0.901923
2019-04-18T09:28:49.259561: step 15850, loss 9.81075, acc 0.869231
2019-04-18T09:28:56.257446: step 15860, loss 9.74886, acc 0.907692
2019-04-18T09:29:03.315228: step 15870, loss 9.79867, acc 0.878846
2019-04-18T09:29:10.353130: step 15880, loss 9.81271, acc 0.876923
2019-04-18T09:29:17.358630: step 15890, loss 9.8131, acc 0.861538
2019-04-18T09:29:24.385737: step 15900, loss 9.83205, acc 0.857692
2019-04-18T09:29:31.418910: step 15910, loss 9.8039, acc 0.875
2019-04-18T09:29:38.411803: step 15920, loss 9.79471, acc 0.888462
2019-04-18T09:29:45.438742: step 15930, loss 9.7725, acc 0.892308
2019-04-18T09:29:52.457037: step 15940, loss 9.76786, acc 0.9
2019-04-18T09:29:59.464244: step 15950, loss 9.81746, acc 0.859615
2019-04-18T09:30:06.461656: step 15960, loss 9.77194, acc 0.875
2019-04-18T09:30:13.440346: step 15970, loss 9.76474, acc 0.880769
2019-04-18T09:30:20.414624: step 15980, loss 9.7829, acc 0.878846
2019-04-18T09:30:27.479254: step 15990, loss 9.8134, acc 0.878846
2019-04-18T09:30:34.473425: step 16000, loss 9.77583, acc 0.880769

Evaluation:
2019-04-18T09:30:51.344840: step 16000, loss 9.83574, acc 0.85166
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.808788%
macro-averaged Recall = 0.79804%
macro-averaged F1-score = 0.801531%, Best = 0.801531%

2019-04-18T09:30:59.606091: step 16010, loss 9.85625, acc 0.882692
2019-04-18T09:31:06.668353: step 16020, loss 9.78286, acc 0.880769
2019-04-18T09:31:13.754267: step 16030, loss 9.79739, acc 0.871154
2019-04-18T09:31:20.745041: step 16040, loss 9.78032, acc 0.890385
2019-04-18T09:31:27.770655: step 16050, loss 9.79058, acc 0.880769
2019-04-18T09:31:34.853402: step 16060, loss 9.70443, acc 0.905769
2019-04-18T09:31:41.828313: step 16070, loss 9.79669, acc 0.882692
2019-04-18T09:31:48.813872: step 16080, loss 9.76655, acc 0.892308
2019-04-18T09:31:55.858450: step 16090, loss 9.74604, acc 0.882692
2019-04-18T09:32:02.817011: step 16100, loss 9.76939, acc 0.876923
2019-04-18T09:32:09.814225: step 16110, loss 9.7721, acc 0.886538
2019-04-18T09:32:16.799310: step 16120, loss 9.72852, acc 0.892308
2019-04-18T09:32:23.861946: step 16130, loss 9.74122, acc 0.884615
2019-04-18T09:32:30.866167: step 16140, loss 9.83229, acc 0.851923
2019-04-18T09:32:37.871075: step 16150, loss 9.78813, acc 0.863462
2019-04-18T09:32:44.906440: step 16160, loss 9.81718, acc 0.861538
2019-04-18T09:32:51.935651: step 16170, loss 9.73182, acc 0.880769
2019-04-18T09:32:58.973246: step 16180, loss 9.73866, acc 0.892308
2019-04-18T09:33:05.895802: step 16190, loss 9.77145, acc 0.863462
2019-04-18T09:33:12.899813: step 16200, loss 9.73052, acc 0.884615
2019-04-18T09:33:19.940666: step 16210, loss 9.69546, acc 0.894231
2019-04-18T09:33:26.902402: step 16220, loss 9.7446, acc 0.878846
2019-04-18T09:33:33.935501: step 16230, loss 9.77647, acc 0.876923
2019-04-18T09:33:40.969785: step 16240, loss 9.8069, acc 0.867308
2019-04-18T09:33:47.959129: step 16250, loss 9.76323, acc 0.882692
2019-04-18T09:33:54.974869: step 16260, loss 9.78327, acc 0.857692
2019-04-18T09:34:02.026242: step 16270, loss 9.7358, acc 0.880769
2019-04-18T09:34:09.066408: step 16280, loss 9.76733, acc 0.878846
2019-04-18T09:34:16.160688: step 16290, loss 9.71437, acc 0.880769
2019-04-18T09:34:23.137215: step 16300, loss 9.73478, acc 0.869231
2019-04-18T09:34:30.081403: step 16310, loss 9.72596, acc 0.894231
2019-04-18T09:34:37.116779: step 16320, loss 9.69614, acc 0.880769
2019-04-18T09:34:44.164186: step 16330, loss 9.72064, acc 0.882692
2019-04-18T09:34:51.170281: step 16340, loss 9.70784, acc 0.886538
2019-04-18T09:34:58.220653: step 16350, loss 9.73735, acc 0.876923
2019-04-18T09:35:05.224958: step 16360, loss 9.65764, acc 0.907692
2019-04-18T09:35:12.282965: step 16370, loss 9.70896, acc 0.876923
2019-04-18T09:35:19.272243: step 16380, loss 9.68459, acc 0.890385
2019-04-18T09:35:26.292233: step 16390, loss 9.79052, acc 0.859615
2019-04-18T09:35:33.292908: step 16400, loss 9.66241, acc 0.886538
2019-04-18T09:35:40.289888: step 16410, loss 9.71194, acc 0.867308
2019-04-18T09:35:47.314106: step 16420, loss 9.71193, acc 0.882692
2019-04-18T09:35:54.330675: step 16430, loss 9.66702, acc 0.888462
2019-04-18T09:36:01.359002: step 16440, loss 9.75159, acc 0.873077
2019-04-18T09:36:08.342006: step 16450, loss 9.72067, acc 0.865385
2019-04-18T09:36:15.363215: step 16460, loss 9.69076, acc 0.878846
2019-04-18T09:36:22.400824: step 16470, loss 9.69354, acc 0.875
2019-04-18T09:36:29.388108: step 16480, loss 9.6968, acc 0.880769
2019-04-18T09:36:36.382728: step 16490, loss 9.68866, acc 0.884615
2019-04-18T09:36:43.367388: step 16500, loss 9.73234, acc 0.867308
2019-04-18T09:36:50.373585: step 16510, loss 9.67203, acc 0.896154
2019-04-18T09:36:57.290308: step 16520, loss 9.68715, acc 0.867308
2019-04-18T09:37:04.339503: step 16530, loss 9.66555, acc 0.880769
2019-04-18T09:37:11.348339: step 16540, loss 9.6662, acc 0.880769
2019-04-18T09:37:18.363345: step 16550, loss 9.67239, acc 0.882692
2019-04-18T09:37:25.410485: step 16560, loss 9.71128, acc 0.867308
2019-04-18T09:37:32.369317: step 16570, loss 9.64533, acc 0.888462
2019-04-18T09:37:39.352717: step 16580, loss 9.6306, acc 0.890385
2019-04-18T09:37:46.402587: step 16590, loss 9.67758, acc 0.892308
2019-04-18T09:37:53.452320: step 16600, loss 9.5894, acc 0.901923
2019-04-18T09:38:00.450958: step 16610, loss 9.60644, acc 0.898077
2019-04-18T09:38:07.471727: step 16620, loss 9.60977, acc 0.907692
2019-04-18T09:38:14.477135: step 16630, loss 9.7449, acc 0.851923
2019-04-18T09:38:21.462555: step 16640, loss 9.6943, acc 0.861538
2019-04-18T09:38:28.502815: step 16650, loss 9.72866, acc 0.871154
2019-04-18T09:38:35.472131: step 16660, loss 9.56459, acc 0.907692
2019-04-18T09:38:42.508383: step 16670, loss 9.60705, acc 0.907692
2019-04-18T09:38:49.583932: step 16680, loss 9.64834, acc 0.876923
2019-04-18T09:38:56.617794: step 16690, loss 9.6833, acc 0.875
2019-04-18T09:39:03.636859: step 16700, loss 9.67844, acc 0.863462
2019-04-18T09:39:10.613248: step 16710, loss 9.65284, acc 0.888462
