
================ Hyper-parameters ================

TRAIN_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/add_other_relationship_and_attach_sub_obj_markets_train
DEV_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/add_other_relationship_and_attach_sub_obj_markets_dev
TRAIN_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/
DEV_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=True
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-19T04:50:25.581555: step 10, loss 16.1988, acc 0.157692
2019-04-19T07:35:02.425590: step 13700, loss 10.1351, acc 0.926923
2019-04-19T07:35:09.364262: step 13710, loss 10.1846, acc 0.917308
2019-04-19T07:35:16.406014: step 13720, loss 10.1156, acc 0.926923
2019-04-19T07:35:23.448881: step 13730, loss 10.1656, acc 0.909615
2019-04-19T07:35:30.442183: step 13740, loss 10.2041, acc 0.888462
2019-04-19T07:35:37.549443: step 13750, loss 10.1667, acc 0.903846
2019-04-19T07:35:44.578746: step 13760, loss 10.1309, acc 0.915385
2019-04-19T07:35:51.644398: step 13770, loss 10.1195, acc 0.925
2019-04-19T07:35:58.691723: step 13780, loss 10.1802, acc 0.913462
2019-04-19T07:36:05.743143: step 13790, loss 10.1248, acc 0.928846
2019-04-19T07:36:12.816704: step 13800, loss 10.2082, acc 0.890385
2019-04-19T07:36:19.851907: step 13810, loss 10.1777, acc 0.9
2019-04-19T07:36:26.876612: step 13820, loss 10.2071, acc 0.888462
2019-04-19T07:36:33.930803: step 13830, loss 10.11, acc 0.934615
2019-04-19T07:36:40.913916: step 13840, loss 10.1886, acc 0.913462
2019-04-19T07:36:47.976265: step 13850, loss 10.1267, acc 0.905769
2019-04-19T07:36:55.007387: step 13860, loss 10.2568, acc 0.882692
2019-04-19T07:37:02.102611: step 13870, loss 10.1012, acc 0.925
2019-04-19T07:37:09.105474: step 13880, loss 10.1156, acc 0.901923
2019-04-19T07:37:16.130157: step 13890, loss 10.1453, acc 0.917308
2019-04-19T07:37:23.127425: step 13900, loss 10.1165, acc 0.909615
2019-04-19T07:37:30.189561: step 13910, loss 10.1051, acc 0.921154
2019-04-19T07:37:37.218257: step 13920, loss 10.1362, acc 0.909615
2019-04-19T07:37:44.235730: step 13930, loss 10.0696, acc 0.923077
2019-04-19T07:37:51.254720: step 13940, loss 10.1568, acc 0.896154
2019-04-19T07:37:58.270281: step 13950, loss 10.1011, acc 0.917308
2019-04-19T07:38:05.320776: step 13960, loss 10.0801, acc 0.921154
2019-04-19T07:38:12.362235: step 13970, loss 10.1637, acc 0.886538
2019-04-19T07:38:19.351629: step 13980, loss 10.1125, acc 0.905769
2019-04-19T07:38:26.448856: step 13990, loss 10.0647, acc 0.919231
2019-04-19T07:38:33.465505: step 14000, loss 10.0853, acc 0.923077

Evaluation:
2019-04-19T07:38:50.597551: step 14000, loss 10.1253, acc 0.893041
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.859228%
macro-averaged Recall = 0.853118%
macro-averaged F1-score = 0.85348%, Best = 0.85348%

2019-04-19T07:38:58.946174: step 14010, loss 10.0765, acc 0.919231
2019-04-19T07:39:05.911004: step 14020, loss 10.0897, acc 0.915385
2019-04-19T07:39:12.981141: step 14030, loss 10.0958, acc 0.928846
2019-04-19T07:39:20.045011: step 14040, loss 10.1162, acc 0.907692
2019-04-19T07:39:27.084283: step 14050, loss 10.1017, acc 0.915385
2019-04-19T07:39:34.138558: step 14060, loss 10.099, acc 0.909615
2019-04-19T07:39:41.160719: step 14070, loss 10.07, acc 0.926923
2019-04-19T07:39:48.224887: step 14080, loss 10.0341, acc 0.919231
2019-04-19T07:39:55.301794: step 14090, loss 10.1351, acc 0.892308
2019-04-19T07:40:02.328193: step 14100, loss 10.0913, acc 0.917308
2019-04-19T07:40:09.353096: step 14110, loss 10.0662, acc 0.923077
2019-04-19T07:40:16.402813: step 14120, loss 10.0901, acc 0.909615
2019-04-19T07:40:23.440591: step 14130, loss 10.0794, acc 0.907692
2019-04-19T07:40:30.515328: step 14140, loss 10.0948, acc 0.898077
2019-04-19T07:40:37.545602: step 14150, loss 10.1349, acc 0.917308
2019-04-19T07:40:44.562157: step 14160, loss 10.0594, acc 0.919231
2019-04-19T07:40:51.596081: step 14170, loss 10.1057, acc 0.888462
2019-04-19T07:40:58.630021: step 14180, loss 10.1008, acc 0.907692
2019-04-19T07:41:05.722849: step 14190, loss 10.0628, acc 0.913462
2019-04-19T07:41:12.770407: step 14200, loss 10.0885, acc 0.917308
2019-04-19T07:41:19.836932: step 14210, loss 10.0564, acc 0.9
2019-04-19T07:41:26.827349: step 14220, loss 10.0722, acc 0.923077
2019-04-19T07:41:33.888729: step 14230, loss 10.0919, acc 0.9
2019-04-19T07:41:40.868151: step 14240, loss 10.0936, acc 0.892308
2019-04-19T07:41:47.885943: step 14250, loss 9.99332, acc 0.936538
2019-04-19T07:41:54.941989: step 14260, loss 10.0356, acc 0.901923
2019-04-19T07:42:02.081804: step 14270, loss 9.98367, acc 0.932692
2019-04-19T07:42:09.102055: step 14280, loss 9.98888, acc 0.932692
2019-04-19T07:42:16.174014: step 14290, loss 10.048, acc 0.915385
2019-04-19T07:42:23.224997: step 14300, loss 10.0211, acc 0.921154
2019-04-19T07:42:30.241962: step 14310, loss 10.0679, acc 0.909615
2019-04-19T07:42:37.272200: step 14320, loss 10.0727, acc 0.905769
2019-04-19T07:42:44.326608: step 14330, loss 10.0407, acc 0.911538
2019-04-19T07:42:51.308192: step 14340, loss 10.0146, acc 0.921154
2019-04-19T07:42:58.371747: step 14350, loss 10.0464, acc 0.911538
2019-04-19T07:43:05.394706: step 14360, loss 10.0315, acc 0.911538
2019-04-19T07:43:12.427320: step 14370, loss 10.0366, acc 0.921154
2019-04-19T07:43:19.451192: step 14380, loss 10.1008, acc 0.9
2019-04-19T07:43:26.483035: step 14390, loss 10.02, acc 0.925
2019-04-19T07:43:33.541580: step 14400, loss 10.0074, acc 0.905769
2019-04-19T07:43:40.556862: step 14410, loss 10.0097, acc 0.932692
2019-04-19T07:43:47.615433: step 14420, loss 10.0873, acc 0.901923
2019-04-19T07:43:54.657519: step 14430, loss 10.0554, acc 0.905769
2019-04-19T07:44:01.653650: step 14440, loss 10.0406, acc 0.901923
2019-04-19T07:44:08.670932: step 14450, loss 10.0119, acc 0.911538
2019-04-19T07:44:15.686828: step 14460, loss 10.0068, acc 0.919231
2019-04-19T07:44:22.718570: step 14470, loss 9.97584, acc 0.923077
2019-04-19T07:44:29.779434: step 14480, loss 10.0103, acc 0.909615
2019-04-19T07:44:36.849277: step 14490, loss 10.0658, acc 0.886538
2019-04-19T07:44:43.806939: step 14500, loss 10.028, acc 0.907692
2019-04-19T07:44:50.854466: step 14510, loss 9.98396, acc 0.919231
2019-04-19T07:44:57.820448: step 14520, loss 10.0224, acc 0.903846
2019-04-19T07:45:04.979236: step 14530, loss 9.9584, acc 0.926923
2019-04-19T07:45:12.044890: step 14540, loss 10.0067, acc 0.915385
2019-04-19T07:45:19.108614: step 14550, loss 9.99235, acc 0.926923
2019-04-19T07:45:26.114414: step 14560, loss 9.9568, acc 0.913462
2019-04-19T07:45:33.241282: step 14570, loss 9.9481, acc 0.926923
2019-04-19T07:45:40.308980: step 14580, loss 9.9865, acc 0.917308
2019-04-19T07:45:47.376341: step 14590, loss 10.0474, acc 0.894231
2019-04-19T07:45:54.417840: step 14600, loss 9.95582, acc 0.919231
2019-04-19T07:46:01.503423: step 14610, loss 9.95062, acc 0.921154
2019-04-19T07:46:08.462711: step 14620, loss 10.0135, acc 0.911538
2019-04-19T07:46:15.478356: step 14630, loss 10.0252, acc 0.886538
2019-04-19T07:46:22.493402: step 14640, loss 10.0033, acc 0.907692
2019-04-19T07:46:29.509266: step 14650, loss 9.90369, acc 0.944231
2019-04-19T07:46:36.514172: step 14660, loss 9.99441, acc 0.911538
2019-04-19T07:46:43.581020: step 14670, loss 9.97802, acc 0.921154
2019-04-19T07:46:50.587040: step 14680, loss 9.99134, acc 0.907692
2019-04-19T07:46:57.641944: step 14690, loss 10.0094, acc 0.903846
2019-04-19T07:47:04.574282: step 14700, loss 9.97977, acc 0.901923
2019-04-19T07:47:11.647326: step 14710, loss 9.99402, acc 0.905769
2019-04-19T07:47:18.609405: step 14720, loss 9.92019, acc 0.926923
2019-04-19T07:47:25.657244: step 14730, loss 10.0537, acc 0.876923
2019-04-19T07:47:32.717663: step 14740, loss 10.027, acc 0.894231
2019-04-19T07:47:39.789388: step 14750, loss 9.97039, acc 0.903846
2019-04-19T07:47:46.837685: step 14760, loss 10.0111, acc 0.894231
2019-04-19T07:47:53.884048: step 14770, loss 9.98941, acc 0.886538
2019-04-19T07:48:00.897827: step 14780, loss 9.94306, acc 0.909615
2019-04-19T07:48:07.881120: step 14790, loss 9.9635, acc 0.913462
2019-04-19T07:48:14.913411: step 14800, loss 9.90524, acc 0.913462
2019-04-19T07:48:21.940226: step 14810, loss 10.0138, acc 0.884615
2019-04-19T07:48:29.028218: step 14820, loss 9.91553, acc 0.917308
2019-04-19T07:48:36.033839: step 14830, loss 9.9083, acc 0.909615
2019-04-19T07:48:43.097275: step 14840, loss 9.99495, acc 0.890385
2019-04-19T07:48:50.119299: step 14850, loss 9.93105, acc 0.915385
2019-04-19T07:48:57.115623: step 14860, loss 9.92586, acc 0.915385
2019-04-19T07:49:04.216011: step 14870, loss 9.9449, acc 0.909615
2019-04-19T07:49:11.276242: step 14880, loss 9.95994, acc 0.894231
2019-04-19T07:49:18.328738: step 14890, loss 10.0011, acc 0.888462
2019-04-19T07:49:25.338801: step 14900, loss 9.94395, acc 0.911538
2019-04-19T07:49:32.404373: step 14910, loss 9.90687, acc 0.919231
2019-04-19T07:49:39.429014: step 14920, loss 9.96452, acc 0.909615
2019-04-19T07:49:46.470951: step 14930, loss 9.9079, acc 0.919231
2019-04-19T07:49:53.477946: step 14940, loss 9.88307, acc 0.921154
2019-04-19T07:50:00.544193: step 14950, loss 9.89515, acc 0.925
2019-04-19T07:50:07.552836: step 14960, loss 9.89221, acc 0.913462
2019-04-19T07:50:14.594566: step 14970, loss 9.97195, acc 0.880769
2019-04-19T07:50:21.623283: step 14980, loss 9.93494, acc 0.913462
2019-04-19T07:50:28.633545: step 14990, loss 9.92361, acc 0.901923
2019-04-19T07:50:35.613338: step 15000, loss 9.95433, acc 0.9

Evaluation:
2019-04-19T07:50:52.676850: step 15000, loss 9.89647, acc 0.894675
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.864545%
macro-averaged Recall = 0.858804%
macro-averaged F1-score = 0.859082%, Best = 0.859082%

2019-04-19T07:51:01.041883: step 15010, loss 9.90381, acc 0.915385
2019-04-19T07:51:07.971889: step 15020, loss 9.886, acc 0.920765
2019-04-19T07:51:15.101998: step 15030, loss 9.89153, acc 0.917308
2019-04-19T07:51:22.105989: step 15040, loss 9.87833, acc 0.911538
2019-04-19T07:51:29.086360: step 15050, loss 9.92156, acc 0.919231
2019-04-19T07:51:36.112259: step 15060, loss 9.86025, acc 0.930769
2019-04-19T07:51:43.170748: step 15070, loss 9.92054, acc 0.915385
2019-04-19T07:51:50.195964: step 15080, loss 9.87058, acc 0.925
2019-04-19T07:51:57.217451: step 15090, loss 9.88105, acc 0.903846
2019-04-19T07:52:04.265788: step 15100, loss 9.86391, acc 0.923077
2019-04-19T07:52:11.302615: step 15110, loss 9.89262, acc 0.909615
2019-04-19T07:52:18.335729: step 15120, loss 9.96282, acc 0.894231
2019-04-19T07:52:25.397652: step 15130, loss 9.91851, acc 0.894231
2019-04-19T07:52:32.443653: step 15140, loss 9.8483, acc 0.923077
2019-04-19T07:52:39.480158: step 15150, loss 9.85701, acc 0.919231
2019-04-19T07:52:46.564678: step 15160, loss 9.82448, acc 0.932692
2019-04-19T07:52:53.576904: step 15170, loss 9.85583, acc 0.919231
2019-04-19T07:53:00.619387: step 15180, loss 9.91293, acc 0.892308
2019-04-19T07:53:07.674154: step 15190, loss 9.84549, acc 0.909615
2019-04-19T07:53:14.655268: step 15200, loss 9.84013, acc 0.932692
2019-04-19T07:53:21.633163: step 15210, loss 9.90771, acc 0.898077
2019-04-19T07:53:28.726742: step 15220, loss 9.8046, acc 0.925
2019-04-19T07:53:35.741832: step 15230, loss 9.89054, acc 0.905769
2019-04-19T07:53:42.728895: step 15240, loss 9.86127, acc 0.903846
2019-04-19T07:53:49.750895: step 15250, loss 9.84973, acc 0.917308
2019-04-19T07:53:56.768121: step 15260, loss 9.83807, acc 0.915385
2019-04-19T07:54:03.774718: step 15270, loss 9.82671, acc 0.928846
2019-04-19T07:54:10.836905: step 15280, loss 9.85897, acc 0.896154
2019-04-19T07:54:17.944286: step 15290, loss 9.80687, acc 0.925
2019-04-19T07:54:24.973112: step 15300, loss 9.90756, acc 0.901923
2019-04-19T07:54:31.992956: step 15310, loss 9.90448, acc 0.896154
2019-04-19T07:54:39.007815: step 15320, loss 9.80687, acc 0.928846
2019-04-19T07:54:46.035946: step 15330, loss 9.80869, acc 0.925
2019-04-19T07:54:53.128181: step 15340, loss 9.81912, acc 0.917308
2019-04-19T07:55:00.210029: step 15350, loss 9.78451, acc 0.930769
2019-04-19T07:55:07.189944: step 15360, loss 9.86198, acc 0.9
2019-04-19T07:55:14.185137: step 15370, loss 9.8196, acc 0.913462
2019-04-19T07:55:21.219991: step 15380, loss 9.86954, acc 0.903846
2019-04-19T07:55:28.276264: step 15390, loss 9.79043, acc 0.926923
2019-04-19T07:55:35.212395: step 15400, loss 9.80769, acc 0.928846
2019-04-19T07:55:42.190108: step 15410, loss 9.79184, acc 0.921154
2019-04-19T07:55:49.136373: step 15420, loss 9.80245, acc 0.917308
2019-04-19T07:55:56.140321: step 15430, loss 9.83177, acc 0.919231
2019-04-19T07:56:03.157977: step 15440, loss 9.83803, acc 0.892308
2019-04-19T07:56:10.225724: step 15450, loss 9.80529, acc 0.923077
2019-04-19T07:56:17.243641: step 15460, loss 9.81407, acc 0.919231
2019-04-19T07:56:24.284486: step 15470, loss 9.8111, acc 0.917308
2019-04-19T07:56:31.286754: step 15480, loss 9.75428, acc 0.926923
2019-04-19T07:56:38.232860: step 15490, loss 9.81276, acc 0.909615
2019-04-19T07:56:45.237697: step 15500, loss 9.75939, acc 0.921154
2019-04-19T07:56:52.312131: step 15510, loss 9.77667, acc 0.905769
2019-04-19T07:56:59.381123: step 15520, loss 9.82332, acc 0.911538
2019-04-19T07:57:06.422466: step 15530, loss 9.8701, acc 0.888462
2019-04-19T07:57:13.453664: step 15540, loss 9.78436, acc 0.915385
2019-04-19T07:57:20.448010: step 15550, loss 9.78954, acc 0.923077
2019-04-19T07:57:27.466471: step 15560, loss 9.77337, acc 0.913462
2019-04-19T07:57:34.521137: step 15570, loss 9.78839, acc 0.905769
2019-04-19T07:57:41.507325: step 15580, loss 9.80248, acc 0.907692
2019-04-19T07:57:48.536675: step 15590, loss 9.76747, acc 0.919231
2019-04-19T07:57:55.518560: step 15600, loss 9.85966, acc 0.894231
2019-04-19T07:58:02.518358: step 15610, loss 9.85469, acc 0.886538
2019-04-19T07:58:09.590753: step 15620, loss 9.76088, acc 0.921154
2019-04-19T07:58:16.587946: step 15630, loss 9.75693, acc 0.917308
2019-04-19T07:58:23.611056: step 15640, loss 9.782, acc 0.928846
2019-04-19T07:58:30.640918: step 15650, loss 9.77823, acc 0.911538
2019-04-19T07:58:37.717861: step 15660, loss 9.83371, acc 0.896154
2019-04-19T07:58:44.716857: step 15670, loss 9.78999, acc 0.917308
2019-04-19T07:58:51.758361: step 15680, loss 9.77705, acc 0.919231
2019-04-19T07:58:58.719475: step 15690, loss 9.76628, acc 0.928846
2019-04-19T07:59:05.752541: step 15700, loss 9.81598, acc 0.898077
2019-04-19T07:59:12.858260: step 15710, loss 9.7185, acc 0.928846
2019-04-19T07:59:19.852915: step 15720, loss 9.77046, acc 0.913462
2019-04-19T07:59:26.912031: step 15730, loss 9.77934, acc 0.921154
2019-04-19T07:59:33.914896: step 15740, loss 9.7362, acc 0.923077
2019-04-19T07:59:40.853509: step 15750, loss 9.74926, acc 0.896154
2019-04-19T07:59:47.935623: step 15760, loss 9.70912, acc 0.925
2019-04-19T07:59:54.951230: step 15770, loss 9.80484, acc 0.915385
2019-04-19T08:00:02.076944: step 15780, loss 9.70088, acc 0.938462
2019-04-19T08:00:09.101454: step 15790, loss 9.72673, acc 0.915385
2019-04-19T08:00:16.167641: step 15800, loss 9.75972, acc 0.921154
2019-04-19T08:00:23.191376: step 15810, loss 9.72047, acc 0.911538
2019-04-19T08:00:30.260674: step 15820, loss 9.73343, acc 0.907692
2019-04-19T08:00:37.308671: step 15830, loss 9.74796, acc 0.905769
2019-04-19T08:00:44.315961: step 15840, loss 9.71156, acc 0.938462
2019-04-19T08:00:51.339902: step 15850, loss 9.76135, acc 0.909615
2019-04-19T08:00:58.380746: step 15860, loss 9.749, acc 0.919231
2019-04-19T08:01:05.386102: step 15870, loss 9.72449, acc 0.917308
2019-04-19T08:01:12.399788: step 15880, loss 9.72311, acc 0.925
2019-04-19T08:01:19.422815: step 15890, loss 9.7067, acc 0.919231
2019-04-19T08:01:26.461672: step 15900, loss 9.70823, acc 0.913462
2019-04-19T08:01:33.513430: step 15910, loss 9.70297, acc 0.932692
2019-04-19T08:01:40.548358: step 15920, loss 9.70029, acc 0.919231
2019-04-19T08:01:47.540446: step 15930, loss 9.72734, acc 0.915385
2019-04-19T08:01:54.588698: step 15940, loss 9.67814, acc 0.928846
2019-04-19T08:02:01.604996: step 15950, loss 9.68616, acc 0.925
2019-04-19T08:02:08.647566: step 15960, loss 9.69, acc 0.923077
2019-04-19T08:02:15.662033: step 15970, loss 9.71664, acc 0.915385
2019-04-19T08:02:22.681916: step 15980, loss 9.72896, acc 0.921154
2019-04-19T08:02:29.722424: step 15990, loss 9.67305, acc 0.930769
2019-04-19T08:02:36.701858: step 16000, loss 9.67674, acc 0.917308

Evaluation:
2019-04-19T08:02:53.719720: step 16000, loss 9.68886, acc 0.896301
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.862722%
macro-averaged Recall = 0.863962%
macro-averaged F1-score = 0.86114%, Best = 0.86114%

2019-04-19T08:03:02.071571: step 16010, loss 9.71503, acc 0.909615
2019-04-19T08:03:09.059405: step 16020, loss 9.71003, acc 0.905769
2019-04-19T08:03:16.125855: step 16030, loss 9.67582, acc 0.915385
2019-04-19T08:03:23.173804: step 16040, loss 9.76149, acc 0.898077
2019-04-19T08:03:30.207553: step 16050, loss 9.6727, acc 0.923077
2019-04-19T08:03:37.245674: step 16060, loss 9.70509, acc 0.919231
2019-04-19T08:03:44.276705: step 16070, loss 9.64648, acc 0.926923
2019-04-19T08:03:51.320212: step 16080, loss 9.65598, acc 0.928846
2019-04-19T08:03:58.393505: step 16090, loss 9.66944, acc 0.932692
2019-04-19T08:04:05.417874: step 16100, loss 9.61577, acc 0.938462
2019-04-19T08:04:12.473790: step 16110, loss 9.71193, acc 0.901923
2019-04-19T08:04:19.487267: step 16120, loss 9.64628, acc 0.938462
2019-04-19T08:04:26.489598: step 16130, loss 9.66285, acc 0.932692
2019-04-19T08:04:33.536897: step 16140, loss 9.74224, acc 0.907692
2019-04-19T08:04:40.543372: step 16150, loss 9.62429, acc 0.936538
2019-04-19T08:04:47.596071: step 16160, loss 9.68239, acc 0.919231
2019-04-19T08:04:54.615478: step 16170, loss 9.66102, acc 0.913462
2019-04-19T08:05:01.686725: step 16180, loss 9.67082, acc 0.925
2019-04-19T08:05:08.740224: step 16190, loss 9.66303, acc 0.921154
2019-04-19T08:05:15.748780: step 16200, loss 9.67639, acc 0.915385
2019-04-19T08:05:22.832172: step 16210, loss 9.65772, acc 0.907692
2019-04-19T08:05:29.853560: step 16220, loss 9.67593, acc 0.921154
2019-04-19T08:05:36.868401: step 16230, loss 9.68569, acc 0.901923
2019-04-19T08:05:43.905829: step 16240, loss 9.65355, acc 0.921154
2019-04-19T08:05:50.948231: step 16250, loss 9.62878, acc 0.921154
2019-04-19T08:05:57.976402: step 16260, loss 9.63458, acc 0.923077
2019-04-19T08:06:05.019483: step 16270, loss 9.66569, acc 0.909615
2019-04-19T08:06:12.039255: step 16280, loss 9.64466, acc 0.925
2019-04-19T08:06:19.107661: step 16290, loss 9.66267, acc 0.928846
2019-04-19T08:06:26.140277: step 16300, loss 9.59321, acc 0.934615
2019-04-19T08:06:33.195175: step 16310, loss 9.65225, acc 0.907692
2019-04-19T08:06:40.251608: step 16320, loss 9.65337, acc 0.919231
2019-04-19T08:06:47.310787: step 16330, loss 9.67734, acc 0.896154
2019-04-19T08:06:54.364913: step 16340, loss 9.61156, acc 0.925
2019-04-19T08:07:01.407359: step 16350, loss 9.64338, acc 0.928846
2019-04-19T08:07:08.436714: step 16360, loss 9.62557, acc 0.923077
2019-04-19T08:07:15.474912: step 16370, loss 9.5981, acc 0.925
2019-04-19T08:07:22.484121: step 16380, loss 9.69391, acc 0.894231
2019-04-19T08:07:29.518787: step 16390, loss 9.55752, acc 0.936538
2019-04-19T08:07:36.511451: step 16400, loss 9.64521, acc 0.915385
2019-04-19T08:07:43.627651: step 16410, loss 9.64785, acc 0.905769
2019-04-19T08:07:50.685710: step 16420, loss 9.61082, acc 0.915385
2019-04-19T08:07:57.627289: step 16430, loss 9.68449, acc 0.911538
2019-04-19T08:08:04.641511: step 16440, loss 9.54755, acc 0.946154
2019-04-19T08:08:11.666498: step 16450, loss 9.59816, acc 0.919231
2019-04-19T08:08:18.708965: step 16460, loss 9.64386, acc 0.917308
2019-04-19T08:08:25.774682: step 16470, loss 9.65198, acc 0.903846
2019-04-19T08:08:32.799729: step 16480, loss 9.55452, acc 0.940385
2019-04-19T08:08:39.822706: step 16490, loss 9.66179, acc 0.901923
2019-04-19T08:08:46.795606: step 16500, loss 9.57096, acc 0.938462
2019-04-19T08:08:53.789078: step 16510, loss 9.59001, acc 0.921154
2019-04-19T08:09:00.897379: step 16520, loss 9.56699, acc 0.921154
2019-04-19T08:09:08.000385: step 16530, loss 9.58706, acc 0.911538
2019-04-19T08:09:15.036606: step 16540, loss 9.61507, acc 0.903846
2019-04-19T08:09:22.041668: step 16550, loss 9.62992, acc 0.9
2019-04-19T08:09:29.136208: step 16560, loss 9.55992, acc 0.925
2019-04-19T08:09:36.105596: step 16570, loss 9.56059, acc 0.932692
2019-04-19T08:09:43.151542: step 16580, loss 9.61884, acc 0.907692
2019-04-19T08:09:50.178848: step 16590, loss 9.59499, acc 0.9
2019-04-19T08:09:57.213170: step 16600, loss 9.62858, acc 0.901923
2019-04-19T08:10:04.208025: step 16610, loss 9.56719, acc 0.938462
2019-04-19T08:10:11.232191: step 16620, loss 9.58759, acc 0.915385
2019-04-19T08:10:18.297212: step 16630, loss 9.61603, acc 0.919231
2019-04-19T08:10:25.286054: step 16640, loss 9.56961, acc 0.915385
2019-04-19T08:10:32.324729: step 16650, loss 9.57699, acc 0.919231
2019-04-19T08:10:39.362795: step 16660, loss 9.59847, acc 0.911538
2019-04-19T08:10:46.447851: step 16670, loss 9.54263, acc 0.930769
2019-04-19T08:10:53.480320: step 16680, loss 9.5493, acc 0.921154
2019-04-19T08:11:00.507130: step 16690, loss 9.55691, acc 0.928846
2019-04-19T08:11:07.561986: step 16700, loss 9.54978, acc 0.917308
2019-04-19T08:11:14.593686: step 16710, loss 9.52188, acc 0.938462
2019-04-19T08:11:21.587914: step 16720, loss 9.57445, acc 0.915385
2019-04-19T08:11:28.649180: step 16730, loss 9.54999, acc 0.928846
2019-04-19T08:11:35.697800: step 16740, loss 9.61799, acc 0.888462
2019-04-19T08:11:42.745955: step 16750, loss 9.54095, acc 0.923077
2019-04-19T08:11:49.817465: step 16760, loss 9.49971, acc 0.934615
2019-04-19T08:11:56.842494: step 16770, loss 9.54394, acc 0.925
2019-04-19T08:12:03.864118: step 16780, loss 9.50266, acc 0.936538
2019-04-19T08:12:10.850742: step 16790, loss 9.57868, acc 0.909615
2019-04-19T08:12:17.939279: step 16800, loss 9.52115, acc 0.913462
2019-04-19T08:12:24.980458: step 16810, loss 9.51961, acc 0.932692
2019-04-19T08:12:32.056094: step 16820, loss 9.57546, acc 0.901923
2019-04-19T08:12:39.128499: step 16830, loss 9.56786, acc 0.907692
2019-04-19T08:12:46.162170: step 16840, loss 9.5872, acc 0.903846
2019-04-19T08:12:53.171159: step 16850, loss 9.53355, acc 0.917308
2019-04-19T08:13:00.192225: step 16860, loss 9.5283, acc 0.915385
2019-04-19T08:13:07.214843: step 16870, loss 9.54077, acc 0.907692
2019-04-19T08:13:14.266491: step 16880, loss 9.56252, acc 0.911538
2019-04-19T08:13:21.325267: step 16890, loss 9.5414, acc 0.917308
2019-04-19T08:13:28.368931: step 16900, loss 9.51914, acc 0.915385
2019-04-19T08:13:35.472806: step 16910, loss 9.58174, acc 0.903846
2019-04-19T08:13:42.499423: step 16920, loss 9.62351, acc 0.898077
2019-04-19T08:13:49.560386: step 16930, loss 9.55216, acc 0.921154
2019-04-19T08:13:56.594834: step 16940, loss 9.44126, acc 0.944231
2019-04-19T08:14:03.639226: step 16950, loss 9.60361, acc 0.896154
2019-04-19T08:14:10.693737: step 16960, loss 9.50335, acc 0.930769
2019-04-19T08:14:17.742597: step 16970, loss 9.57859, acc 0.894231
2019-04-19T08:14:24.760813: step 16980, loss 9.50908, acc 0.930769
2019-04-19T08:14:31.858825: step 16990, loss 9.51474, acc 0.928846
2019-04-19T08:14:38.924035: step 17000, loss 9.47093, acc 0.925

Evaluation:
2019-04-19T08:14:56.688527: step 17000, loss 9.51456, acc 0.895035
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.860451%
macro-averaged Recall = 0.86571%
macro-averaged F1-score = 0.86067%, Best = 0.86114%

2019-04-19T08:15:03.771019: step 17010, loss 9.49735, acc 0.915385
2019-04-19T08:15:10.825886: step 17020, loss 9.53096, acc 0.901923
2019-04-19T08:15:17.816302: step 17030, loss 9.49922, acc 0.915385
2019-04-19T08:15:24.801333: step 17040, loss 9.5421, acc 0.919231
2019-04-19T08:15:31.781253: step 17050, loss 9.48989, acc 0.925
2019-04-19T08:15:38.800017: step 17060, loss 9.49845, acc 0.919231
2019-04-19T08:15:45.842741: step 17070, loss 9.49793, acc 0.913462
2019-04-19T08:15:52.843510: step 17080, loss 9.44384, acc 0.921154
2019-04-19T08:15:59.839553: step 17090, loss 9.55472, acc 0.898077
2019-04-19T08:16:06.849475: step 17100, loss 9.48403, acc 0.921154
2019-04-19T08:16:13.858902: step 17110, loss 9.46028, acc 0.936538
