
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190425/train
DEV_PATH=./data/update_20190425/dev
TEST_PATH=./data/update_20190425/test
TRAIN_FEATURES_PATH=./data/update_20190425/
DEV_FEATURES_PATH=./data/update_20190425/
TEST_FEATURES_PATH=./data/update_20190425/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=baidubaike
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.7
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-25T20:22:01.525983: step 10, loss 12.4503, acc 0.465385

2019-04-25T22:54:43.917523: step 20010, loss 6.94325, acc 0.967308
2019-04-25T22:54:48.015831: step 20020, loss 6.93824, acc 0.957692
2019-04-25T22:54:52.195239: step 20030, loss 6.91979, acc 0.980769
2019-04-25T22:54:56.368506: step 20040, loss 6.91889, acc 0.976923
2019-04-25T22:55:00.484887: step 20050, loss 6.90098, acc 0.982692
2019-04-25T22:55:04.648244: step 20060, loss 6.925, acc 0.967308
2019-04-25T22:55:08.814337: step 20070, loss 6.91204, acc 0.973077
2019-04-25T22:55:12.912245: step 20080, loss 6.91974, acc 0.975
2019-04-25T22:55:17.089958: step 20090, loss 6.90336, acc 0.976923
2019-04-25T22:55:21.309038: step 20100, loss 6.90984, acc 0.978846
2019-04-25T22:55:25.432719: step 20110, loss 6.90451, acc 0.973077
2019-04-25T22:55:29.654541: step 20120, loss 6.89092, acc 0.984615
2019-04-25T22:55:33.856061: step 20130, loss 6.91348, acc 0.967308
2019-04-25T22:55:37.946921: step 20140, loss 6.90985, acc 0.969231
2019-04-25T22:55:42.085501: step 20150, loss 6.91783, acc 0.971154
2019-04-25T22:55:46.231329: step 20160, loss 6.90365, acc 0.975
2019-04-25T22:55:50.299539: step 20170, loss 6.91679, acc 0.965385
2019-04-25T22:55:54.481162: step 20180, loss 6.87274, acc 0.990385
2019-04-25T22:55:58.634075: step 20190, loss 6.88061, acc 0.971154
2019-04-25T22:56:02.768213: step 20200, loss 6.88658, acc 0.980769
2019-04-25T22:56:06.950747: step 20210, loss 6.89506, acc 0.976923
2019-04-25T22:56:11.151663: step 20220, loss 6.92328, acc 0.957692
2019-04-25T22:56:15.218127: step 20230, loss 6.88496, acc 0.976923
2019-04-25T22:56:19.361003: step 20240, loss 6.88696, acc 0.978846
2019-04-25T22:56:23.624026: step 20250, loss 6.91829, acc 0.963462
2019-04-25T22:56:27.816959: step 20260, loss 6.88492, acc 0.975
2019-04-25T22:56:31.927037: step 20270, loss 6.88997, acc 0.973077
2019-04-25T22:56:36.000339: step 20280, loss 6.88538, acc 0.975
2019-04-25T22:56:40.152902: step 20290, loss 6.91298, acc 0.963462
2019-04-25T22:56:44.480066: step 20300, loss 6.89129, acc 0.973077
2019-04-25T22:56:48.648863: step 20310, loss 6.8684, acc 0.980769
2019-04-25T22:56:52.818578: step 20320, loss 6.87403, acc 0.978846
2019-04-25T22:56:57.023891: step 20330, loss 6.89442, acc 0.965385
2019-04-25T22:57:01.221517: step 20340, loss 6.87993, acc 0.975
2019-04-25T22:57:05.308968: step 20350, loss 6.89782, acc 0.965385
2019-04-25T22:57:09.433608: step 20360, loss 6.882, acc 0.965385
2019-04-25T22:57:13.651529: step 20370, loss 6.87581, acc 0.971154
2019-04-25T22:57:17.741046: step 20380, loss 6.86679, acc 0.978846
2019-04-25T22:57:21.853420: step 20390, loss 6.87679, acc 0.975
2019-04-25T22:57:26.050825: step 20400, loss 6.87355, acc 0.971154
2019-04-25T22:57:30.161293: step 20410, loss 6.87261, acc 0.969231
2019-04-25T22:57:34.173375: step 20420, loss 6.84589, acc 0.986538
2019-04-25T22:57:38.491871: step 20430, loss 6.85576, acc 0.980769
2019-04-25T22:57:42.604423: step 20440, loss 6.88392, acc 0.967308
2019-04-25T22:57:46.726177: step 20450, loss 6.86276, acc 0.978846
2019-04-25T22:57:50.935817: step 20460, loss 6.8631, acc 0.975
2019-04-25T22:57:55.051830: step 20470, loss 6.88528, acc 0.965385
2019-04-25T22:57:59.146055: step 20480, loss 6.84178, acc 0.980769
2019-04-25T22:58:03.347692: step 20490, loss 6.8908, acc 0.967308
2019-04-25T22:58:07.462115: step 20500, loss 6.84806, acc 0.975
2019-04-25T22:58:11.546118: step 20510, loss 6.86933, acc 0.965385
2019-04-25T22:58:15.933898: step 20520, loss 6.8632, acc 0.973077
2019-04-25T22:58:20.272883: step 20530, loss 6.88391, acc 0.961538
2019-04-25T22:58:24.363371: step 20540, loss 6.8679, acc 0.957692
2019-04-25T22:58:28.524474: step 20550, loss 6.87538, acc 0.955769
2019-04-25T22:58:32.711640: step 20560, loss 6.88218, acc 0.967308
2019-04-25T22:58:36.794415: step 20570, loss 6.83868, acc 0.976923
2019-04-25T22:58:41.022560: step 20580, loss 6.85622, acc 0.973077
2019-04-25T22:58:45.146178: step 20590, loss 6.84432, acc 0.971154
2019-04-25T22:58:49.255828: step 20600, loss 6.86165, acc 0.963462
2019-04-25T22:58:53.366586: step 20610, loss 6.87036, acc 0.963462
2019-04-25T22:58:57.711240: step 20620, loss 6.8428, acc 0.976923
2019-04-25T22:59:01.787777: step 20630, loss 6.8189, acc 0.980769
2019-04-25T22:59:06.034237: step 20640, loss 6.8432, acc 0.969231
2019-04-25T22:59:10.230091: step 20650, loss 6.86288, acc 0.965385
2019-04-25T22:59:14.364549: step 20660, loss 6.82683, acc 0.976923
2019-04-25T22:59:18.492790: step 20670, loss 6.82198, acc 0.980769
2019-04-25T22:59:22.689465: step 20680, loss 6.83437, acc 0.965385
2019-04-25T22:59:26.836800: step 20690, loss 6.83047, acc 0.975
2019-04-25T22:59:30.968682: step 20700, loss 6.8389, acc 0.971154
2019-04-25T22:59:35.142256: step 20710, loss 6.83456, acc 0.969231
2019-04-25T22:59:39.226086: step 20720, loss 6.83749, acc 0.967308
2019-04-25T22:59:43.391797: step 20730, loss 6.80024, acc 0.984615
2019-04-25T22:59:47.548388: step 20740, loss 6.84043, acc 0.969231
2019-04-25T22:59:51.723649: step 20750, loss 6.83236, acc 0.971154
2019-04-25T22:59:55.847895: step 20760, loss 6.8506, acc 0.963462
2019-04-25T22:59:59.989323: step 20770, loss 6.80901, acc 0.976923
2019-04-25T23:00:04.275527: step 20780, loss 6.81479, acc 0.971154
2019-04-25T23:00:08.238569: step 20790, loss 6.83245, acc 0.973077
2019-04-25T23:00:12.458798: step 20800, loss 6.82531, acc 0.969231
2019-04-25T23:00:16.796085: step 20810, loss 6.78928, acc 0.990385
2019-04-25T23:00:21.165005: step 20820, loss 6.81815, acc 0.971154
2019-04-25T23:00:25.287365: step 20830, loss 6.78671, acc 0.986538
2019-04-25T23:00:29.614170: step 20840, loss 6.81685, acc 0.973077
2019-04-25T23:00:33.727953: step 20850, loss 6.78109, acc 0.992308
2019-04-25T23:00:37.920632: step 20860, loss 6.7778, acc 0.990385
2019-04-25T23:00:41.993022: step 20870, loss 6.8263, acc 0.961538
2019-04-25T23:00:46.078743: step 20880, loss 6.80738, acc 0.973077
2019-04-25T23:00:50.322627: step 20890, loss 6.81856, acc 0.967308
2019-04-25T23:00:54.407392: step 20900, loss 6.78603, acc 0.980769
2019-04-25T23:00:58.723182: step 20910, loss 6.80158, acc 0.973077
2019-04-25T23:01:02.912784: step 20920, loss 6.82812, acc 0.969231
2019-04-25T23:01:07.108950: step 20930, loss 6.79899, acc 0.978846
2019-04-25T23:01:11.414032: step 20940, loss 6.80749, acc 0.965385
2019-04-25T23:01:15.543836: step 20950, loss 6.79678, acc 0.973077
2019-04-25T23:01:19.627820: step 20960, loss 6.76781, acc 0.980769
2019-04-25T23:01:24.029751: step 20970, loss 6.78323, acc 0.975
2019-04-25T23:01:28.235776: step 20980, loss 6.76821, acc 0.980769
2019-04-25T23:01:32.301243: step 20990, loss 6.78638, acc 0.975
2019-04-25T23:01:36.450942: step 21000, loss 6.79812, acc 0.967308

Evaluation:
2019-04-25T23:02:06.179989: step 21000, loss 7.12989, acc 0.936579
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.88029%
macro-averaged Recall = 0.881671%
macro-averaged F1-score = 0.879117%, Best = 0.884681%

2019-04-25T23:02:10.523292: step 21010, loss 6.77862, acc 0.978846
2019-04-25T23:02:14.716587: step 21020, loss 6.78618, acc 0.982692
2019-04-25T23:02:18.855564: step 21030, loss 6.78486, acc 0.975
2019-04-25T23:02:22.927526: step 21040, loss 6.76576, acc 0.980769
2019-04-25T23:02:27.322924: step 21050, loss 6.78371, acc 0.973077
2019-04-25T23:02:31.548555: step 21060, loss 6.76179, acc 0.984615
2019-04-25T23:02:35.609675: step 21070, loss 6.76771, acc 0.984615
2019-04-25T23:02:39.762855: step 21080, loss 6.7734, acc 0.969231
2019-04-25T23:02:43.928490: step 21090, loss 6.77376, acc 0.975
2019-04-25T23:02:47.995493: step 21100, loss 6.76949, acc 0.976923
2019-04-25T23:02:52.107178: step 21110, loss 6.76316, acc 0.976923
2019-04-25T23:02:56.286446: step 21120, loss 6.78357, acc 0.971154
2019-04-25T23:03:00.362839: step 21130, loss 6.76701, acc 0.973077
2019-04-25T23:03:04.539446: step 21140, loss 6.74636, acc 0.982692
2019-04-25T23:03:08.710295: step 21150, loss 6.76226, acc 0.980769
2019-04-25T23:03:12.982838: step 21160, loss 6.75308, acc 0.980769
2019-04-25T23:03:17.096430: step 21170, loss 6.74076, acc 0.978846
2019-04-25T23:03:21.195331: step 21180, loss 6.75569, acc 0.978846
2019-04-25T23:03:25.380730: step 21190, loss 6.75571, acc 0.982692
2019-04-25T23:03:29.528832: step 21200, loss 6.77944, acc 0.961538
2019-04-25T23:03:33.626342: step 21210, loss 6.76398, acc 0.969231
2019-04-25T23:03:37.830467: step 21220, loss 6.76284, acc 0.973077
2019-04-25T23:03:42.163874: step 21230, loss 6.77211, acc 0.969231
2019-04-25T23:03:46.721522: step 21240, loss 6.77223, acc 0.965385
2019-04-25T23:03:51.002089: step 21250, loss 6.74789, acc 0.969231
2019-04-25T23:03:55.616699: step 21260, loss 6.74367, acc 0.980769
2019-04-25T23:03:59.740172: step 21270, loss 6.74781, acc 0.978846
2019-04-25T23:04:04.032783: step 21280, loss 6.74636, acc 0.980769
2019-04-25T23:04:08.316815: step 21290, loss 6.75702, acc 0.978846
2019-04-25T23:04:12.403941: step 21300, loss 6.74549, acc 0.971154
2019-04-25T23:04:16.521367: step 21310, loss 6.72791, acc 0.980769
2019-04-25T23:04:20.752689: step 21320, loss 6.73021, acc 0.980769
2019-04-25T23:04:24.823229: step 21330, loss 6.73771, acc 0.978846
2019-04-25T23:04:28.993203: step 21340, loss 6.77372, acc 0.965385
2019-04-25T23:04:33.194051: step 21350, loss 6.74077, acc 0.971154
2019-04-25T23:04:37.296797: step 21360, loss 6.75386, acc 0.973077
2019-04-25T23:04:41.503305: step 21370, loss 6.75862, acc 0.963462
2019-04-25T23:04:45.692456: step 21380, loss 6.74651, acc 0.967308
2019-04-25T23:04:49.821037: step 21390, loss 6.73398, acc 0.976923
2019-04-25T23:04:54.088321: step 21400, loss 6.72571, acc 0.982692
2019-04-25T23:04:58.241379: step 21410, loss 6.72087, acc 0.982692
2019-04-25T23:05:02.316295: step 21420, loss 6.71316, acc 0.984615
2019-04-25T23:05:06.540084: step 21430, loss 6.7301, acc 0.973077
2019-04-25T23:05:10.705256: step 21440, loss 6.71156, acc 0.986538
2019-04-25T23:05:14.822074: step 21450, loss 6.70246, acc 0.988462
2019-04-25T23:05:18.994027: step 21460, loss 6.73293, acc 0.975
2019-04-25T23:05:23.151632: step 21470, loss 6.7151, acc 0.975
2019-04-25T23:05:27.446896: step 21480, loss 6.72646, acc 0.978846
2019-04-25T23:05:31.507978: step 21490, loss 6.71741, acc 0.973077
2019-04-25T23:05:35.619379: step 21500, loss 6.7529, acc 0.965385
2019-04-25T23:05:39.831031: step 21510, loss 6.72516, acc 0.973077
2019-04-25T23:05:43.933273: step 21520, loss 6.72516, acc 0.969231
2019-04-25T23:05:48.021477: step 21530, loss 6.73986, acc 0.969231
2019-04-25T23:05:52.276275: step 21540, loss 6.69379, acc 0.988462
2019-04-25T23:05:56.741812: step 21550, loss 6.71745, acc 0.975
2019-04-25T23:06:00.929069: step 21560, loss 6.72674, acc 0.969231
2019-04-25T23:06:05.331198: step 21570, loss 6.72536, acc 0.969231
2019-04-25T23:06:09.597057: step 21580, loss 6.71959, acc 0.965385
2019-04-25T23:06:13.995584: step 21590, loss 6.69393, acc 0.986538
2019-04-25T23:06:18.324321: step 21600, loss 6.69424, acc 0.980769
2019-04-25T23:06:22.448181: step 21610, loss 6.71823, acc 0.973077
2019-04-25T23:06:26.549693: step 21620, loss 6.73762, acc 0.965385
2019-04-25T23:06:30.826476: step 21630, loss 6.71003, acc 0.971154
2019-04-25T23:06:34.934690: step 21640, loss 6.70796, acc 0.959615
2019-04-25T23:06:39.049242: step 21650, loss 6.68782, acc 0.975
2019-04-25T23:06:43.278514: step 21660, loss 6.70263, acc 0.969231
2019-04-25T23:06:47.399909: step 21670, loss 6.68793, acc 0.980769
2019-04-25T23:06:51.774047: step 21680, loss 6.73204, acc 0.963462
2019-04-25T23:06:55.936273: step 21690, loss 6.68534, acc 0.976923
2019-04-25T23:07:00.128596: step 21700, loss 6.67635, acc 0.984615
2019-04-25T23:07:04.236928: step 21710, loss 6.68819, acc 0.975
2019-04-25T23:07:08.373089: step 21720, loss 6.69083, acc 0.971154
2019-04-25T23:07:12.544575: step 21730, loss 6.69303, acc 0.976923
2019-04-25T23:07:16.594560: step 21740, loss 6.68133, acc 0.980769
2019-04-25T23:07:20.806362: step 21750, loss 6.7099, acc 0.971154
2019-04-25T23:07:25.292884: step 21760, loss 6.67488, acc 0.980769
2019-04-25T23:07:29.428155: step 21770, loss 6.6833, acc 0.976923
2019-04-25T23:07:33.627424: step 21780, loss 6.6816, acc 0.976923
2019-04-25T23:07:37.719285: step 21790, loss 6.68746, acc 0.959615
2019-04-25T23:07:41.847915: step 21800, loss 6.69594, acc 0.969231
2019-04-25T23:07:46.061434: step 21810, loss 6.69299, acc 0.973077
2019-04-25T23:07:50.362307: step 21820, loss 6.66824, acc 0.976923
2019-04-25T23:07:54.473416: step 21830, loss 6.68656, acc 0.975
2019-04-25T23:07:58.557207: step 21840, loss 6.66797, acc 0.982692
2019-04-25T23:08:02.789251: step 21850, loss 6.68324, acc 0.971154
2019-04-25T23:08:06.892627: step 21860, loss 6.6634, acc 0.978846
2019-04-25T23:08:11.029877: step 21870, loss 6.67455, acc 0.975
2019-04-25T23:08:15.234509: step 21880, loss 6.69719, acc 0.959615
2019-04-25T23:08:19.346355: step 21890, loss 6.6917, acc 0.969231
2019-04-25T23:08:23.581002: step 21900, loss 6.69832, acc 0.961538
2019-04-25T23:08:27.882241: step 21910, loss 6.66204, acc 0.980769
2019-04-25T23:08:32.097770: step 21920, loss 6.65105, acc 0.976923
2019-04-25T23:08:36.236858: step 21930, loss 6.68613, acc 0.973077
2019-04-25T23:08:40.402548: step 21940, loss 6.67684, acc 0.967308
2019-04-25T23:08:44.601621: step 21950, loss 6.69669, acc 0.957692
2019-04-25T23:08:48.663884: step 21960, loss 6.66942, acc 0.969231
2019-04-25T23:08:52.844552: step 21970, loss 6.66858, acc 0.969231
2019-04-25T23:08:57.015559: step 21980, loss 6.66293, acc 0.980769
2019-04-25T23:09:01.080911: step 21990, loss 6.68368, acc 0.955769
2019-04-25T23:09:05.310215: step 22000, loss 6.63225, acc 0.982692

Evaluation:
2019-04-25T23:09:34.788155: step 22000, loss 7.00408, acc 0.937457
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.888065%
macro-averaged Recall = 0.879241%
macro-averaged F1-score = 0.882639%, Best = 0.884681%

2019-04-25T23:09:39.288908: step 22010, loss 6.64029, acc 0.975
2019-04-25T23:09:43.426176: step 22020, loss 6.66975, acc 0.963462
2019-04-25T23:09:47.672716: step 22030, loss 6.65881, acc 0.975
2019-04-25T23:09:51.817338: step 22040, loss 6.65213, acc 0.971154
2019-04-25T23:09:55.903435: step 22050, loss 6.65101, acc 0.969231
2019-04-25T23:10:00.120178: step 22060, loss 6.66948, acc 0.967308
2019-04-25T23:10:04.219349: step 22070, loss 6.65329, acc 0.969231
2019-04-25T23:10:08.547828: step 22080, loss 6.63941, acc 0.980769
2019-04-25T23:10:12.814152: step 22090, loss 6.6423, acc 0.978846
2019-04-25T23:10:16.925283: step 22100, loss 6.64468, acc 0.969231
2019-04-25T23:10:21.143687: step 22110, loss 6.62018, acc 0.980769
2019-04-25T23:10:25.259095: step 22120, loss 6.65444, acc 0.971154
2019-04-25T23:10:29.343399: step 22130, loss 6.64571, acc 0.975
2019-04-25T23:10:33.538239: step 22140, loss 6.63954, acc 0.973077
2019-04-25T23:10:37.636294: step 22150, loss 6.64319, acc 0.975
2019-04-25T23:10:41.732998: step 22160, loss 6.67207, acc 0.955769
2019-04-25T23:10:45.938811: step 22170, loss 6.62033, acc 0.986538
2019-04-25T23:10:50.046504: step 22180, loss 6.66991, acc 0.95
2019-04-25T23:10:54.142156: step 22190, loss 6.62789, acc 0.978846
2019-04-25T23:10:58.752700: step 22200, loss 6.59711, acc 0.986538
2019-04-25T23:11:02.838825: step 22210, loss 6.63351, acc 0.976923
2019-04-25T23:11:07.058854: step 22220, loss 6.61295, acc 0.976923
2019-04-25T23:11:11.213818: step 22230, loss 6.61313, acc 0.978846
2019-04-25T23:11:15.289602: step 22240, loss 6.61944, acc 0.978846
2019-04-25T23:11:19.509412: step 22250, loss 6.60723, acc 0.978846
2019-04-25T23:11:23.698229: step 22260, loss 6.60967, acc 0.976923
2019-04-25T23:11:27.853238: step 22270, loss 6.60112, acc 0.982692
2019-04-25T23:11:32.074203: step 22280, loss 6.59377, acc 0.988462
2019-04-25T23:11:36.511325: step 22290, loss 6.59776, acc 0.980769
2019-04-25T23:11:40.765007: step 22300, loss 6.63064, acc 0.967308
2019-04-25T23:11:44.830176: step 22310, loss 6.62586, acc 0.969231
2019-04-25T23:11:48.926070: step 22320, loss 6.60491, acc 0.978846
2019-04-25T23:11:53.321306: step 22330, loss 6.60196, acc 0.976923
2019-04-25T23:11:57.635226: step 22340, loss 6.60841, acc 0.978846
2019-04-25T23:12:01.850786: step 22350, loss 6.59857, acc 0.978846
2019-04-25T23:12:05.964967: step 22360, loss 6.60687, acc 0.975
2019-04-25T23:12:10.127749: step 22370, loss 6.60016, acc 0.984615
2019-04-25T23:12:14.337321: step 22380, loss 6.59722, acc 0.975
2019-04-25T23:12:18.426778: step 22390, loss 6.60356, acc 0.969231
2019-04-25T23:12:22.535571: step 22400, loss 6.59844, acc 0.975
2019-04-25T23:12:26.727297: step 22410, loss 6.60539, acc 0.973077
2019-04-25T23:12:30.830205: step 22420, loss 6.60193, acc 0.978846
2019-04-25T23:12:34.966173: step 22430, loss 6.61957, acc 0.969231
2019-04-25T23:12:39.186223: step 22440, loss 6.593, acc 0.978846
2019-04-25T23:12:43.280515: step 22450, loss 6.59628, acc 0.976923
2019-04-25T23:12:47.349359: step 22460, loss 6.5782, acc 0.980769
2019-04-25T23:12:51.546029: step 22470, loss 6.59108, acc 0.975
2019-04-25T23:12:55.743731: step 22480, loss 6.57196, acc 0.986538
2019-04-25T23:13:00.077554: step 22490, loss 6.59299, acc 0.971154
2019-04-25T23:13:04.257237: step 22500, loss 6.58763, acc 0.973077
2019-04-25T23:13:08.446410: step 22510, loss 6.56844, acc 0.984615
2019-04-25T23:13:12.570626: step 22520, loss 6.59292, acc 0.965385
2019-04-25T23:13:16.763252: step 22530, loss 6.591, acc 0.967308
2019-04-25T23:13:20.942368: step 22540, loss 6.58515, acc 0.967308
2019-04-25T23:13:25.041930: step 22550, loss 6.56866, acc 0.980769
2019-04-25T23:13:29.220620: step 22560, loss 6.58751, acc 0.967308
2019-04-25T23:13:33.395201: step 22570, loss 6.57218, acc 0.980769
2019-04-25T23:13:37.516722: step 22580, loss 6.57087, acc 0.973077
2019-04-25T23:13:41.674011: step 22590, loss 6.56955, acc 0.975
2019-04-25T23:13:45.871031: step 22600, loss 6.56371, acc 0.978846
2019-04-25T23:13:49.951222: step 22610, loss 6.58799, acc 0.976923
2019-04-25T23:13:54.120676: step 22620, loss 6.55913, acc 0.978846
2019-04-25T23:13:58.267481: step 22630, loss 6.56138, acc 0.978846
2019-04-25T23:14:02.380572: step 22640, loss 6.5788, acc 0.969231
2019-04-25T23:14:06.558803: step 22650, loss 6.55755, acc 0.976923
2019-04-25T23:14:10.758855: step 22660, loss 6.55784, acc 0.982692
2019-04-25T23:14:14.946220: step 22670, loss 6.56153, acc 0.975
2019-04-25T23:14:19.066412: step 22680, loss 6.57606, acc 0.967308
2019-04-25T23:14:23.411464: step 22690, loss 6.55617, acc 0.980769
2019-04-25T23:14:27.562722: step 22700, loss 6.56847, acc 0.976923
2019-04-25T23:14:31.679509: step 22710, loss 6.55758, acc 0.978846
2019-04-25T23:14:35.883593: step 22720, loss 6.56796, acc 0.967308
2019-04-25T23:14:40.052718: step 22730, loss 6.56536, acc 0.965385
2019-04-25T23:14:44.105041: step 22740, loss 6.54778, acc 0.980769
2019-04-25T23:14:48.424178: step 22750, loss 6.57684, acc 0.973077
2019-04-25T23:14:52.548432: step 22760, loss 6.56141, acc 0.975
2019-04-25T23:14:56.696441: step 22770, loss 6.54728, acc 0.973077
2019-04-25T23:15:01.004340: step 22780, loss 6.5594, acc 0.973077
2019-04-25T23:15:05.292533: step 22790, loss 6.55707, acc 0.973077
2019-04-25T23:15:09.413565: step 22800, loss 6.54298, acc 0.978846
2019-04-25T23:15:13.551197: step 22810, loss 6.53868, acc 0.975
2019-04-25T23:15:17.814288: step 22820, loss 6.53632, acc 0.978846
2019-04-25T23:15:21.980683: step 22830, loss 6.54379, acc 0.973077
2019-04-25T23:15:26.127152: step 22840, loss 6.53454, acc 0.978846
2019-04-25T23:15:30.359409: step 22850, loss 6.55838, acc 0.965385
2019-04-25T23:15:34.433840: step 22860, loss 6.56162, acc 0.963462
2019-04-25T23:15:38.575070: step 22870, loss 6.53429, acc 0.975
2019-04-25T23:15:42.823665: step 22880, loss 6.53285, acc 0.976923
2019-04-25T23:15:46.906169: step 22890, loss 6.53874, acc 0.978846
2019-04-25T23:15:51.050406: step 22900, loss 6.54499, acc 0.975
2019-04-25T23:15:55.065360: step 22910, loss 6.53804, acc 0.973077
2019-04-25T23:15:59.316179: step 22920, loss 6.53271, acc 0.967308
2019-04-25T23:16:03.538329: step 22930, loss 6.52964, acc 0.973077
2019-04-25T23:16:07.618793: step 22940, loss 6.53362, acc 0.967308
2019-04-25T23:16:11.778754: step 22950, loss 6.53558, acc 0.975
2019-04-25T23:16:15.957046: step 22960, loss 6.51545, acc 0.982692
2019-04-25T23:16:20.065650: step 22970, loss 6.51932, acc 0.976923
2019-04-25T23:16:24.232301: step 22980, loss 6.54111, acc 0.973077
2019-04-25T23:16:28.339028: step 22990, loss 6.53394, acc 0.969231
2019-04-25T23:16:32.490101: step 23000, loss 6.53248, acc 0.978846

Evaluation:
2019-04-25T23:17:03.066534: step 23000, loss 6.92254, acc 0.93516
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.883549%
macro-averaged Recall = 0.871224%
macro-averaged F1-score = 0.876031%, Best = 0.884681%

2019-04-25T23:17:07.385884: step 23010, loss 6.52514, acc 0.975
2019-04-25T23:17:11.507843: step 23020, loss 6.53799, acc 0.967308
2019-04-25T23:17:15.596667: step 23030, loss 6.53508, acc 0.965385
2019-04-25T23:17:19.812240: step 23040, loss 6.53002, acc 0.973077
2019-04-25T23:17:23.748036: step 23050, loss 6.50863, acc 0.978846
2019-04-25T23:17:27.947440: step 23060, loss 6.50525, acc 0.982692
2019-04-25T23:17:32.007784: step 23070, loss 6.51139, acc 0.976923
2019-04-25T23:17:36.224036: step 23080, loss 6.53094, acc 0.965385
2019-04-25T23:17:40.446249: step 23090, loss 6.5233, acc 0.965385
2019-04-25T23:17:44.514644: step 23100, loss 6.52239, acc 0.969231
2019-04-25T23:17:48.671947: step 23110, loss 6.50891, acc 0.973077
2019-04-25T23:17:52.819151: step 23120, loss 6.52949, acc 0.969231
2019-04-25T23:17:56.866611: step 23130, loss 6.52589, acc 0.963462
2019-04-25T23:18:01.034843: step 23140, loss 6.51964, acc 0.969231
2019-04-25T23:18:05.225386: step 23150, loss 6.513, acc 0.969231
2019-04-25T23:18:09.290429: step 23160, loss 6.50214, acc 0.978846
2019-04-25T23:18:13.457096: step 23170, loss 6.5114, acc 0.976923
2019-04-25T23:18:17.635267: step 23180, loss 6.48573, acc 0.984615
2019-04-25T23:18:21.745734: step 23190, loss 6.49677, acc 0.973077
2019-04-25T23:18:25.997197: step 23200, loss 6.48392, acc 0.973077
2019-04-25T23:18:30.152176: step 23210, loss 6.50725, acc 0.971154
2019-04-25T23:18:34.357179: step 23220, loss 6.50071, acc 0.971154
2019-04-25T23:18:38.537541: step 23230, loss 6.50181, acc 0.967308
2019-04-25T23:18:42.860606: step 23240, loss 6.48923, acc 0.967308
2019-04-25T23:18:46.969866: step 23250, loss 6.49783, acc 0.967308
2019-04-25T23:18:51.143651: step 23260, loss 6.48821, acc 0.976923
2019-04-25T23:18:55.343258: step 23270, loss 6.50468, acc 0.971154
2019-04-25T23:18:59.493022: step 23280, loss 6.49003, acc 0.969231
2019-04-25T23:19:03.675944: step 23290, loss 6.48901, acc 0.978846
2019-04-25T23:19:07.943036: step 23300, loss 6.50155, acc 0.971154
2019-04-25T23:19:12.134220: step 23310, loss 6.48183, acc 0.975
2019-04-25T23:19:16.185636: step 23320, loss 6.47979, acc 0.976923
2019-04-25T23:19:20.289875: step 23330, loss 6.51011, acc 0.959615
2019-04-25T23:19:24.490958: step 23340, loss 6.48448, acc 0.967308
2019-04-25T23:19:28.627211: step 23350, loss 6.48514, acc 0.973077
2019-04-25T23:19:32.697405: step 23360, loss 6.49171, acc 0.969231
2019-04-25T23:19:36.734986: step 23370, loss 6.50961, acc 0.965385
2019-04-25T23:19:40.883804: step 23380, loss 6.47206, acc 0.976923
2019-04-25T23:19:45.045884: step 23390, loss 6.46601, acc 0.975
2019-04-25T23:19:49.159538: step 23400, loss 6.4543, acc 0.986538
2019-04-25T23:19:53.331095: step 23410, loss 6.4899, acc 0.969231
2019-04-25T23:19:57.535648: step 23420, loss 6.49748, acc 0.955769
2019-04-25T23:20:01.653098: step 23430, loss 6.48295, acc 0.969231
2019-04-25T23:20:05.768421: step 23440, loss 6.48359, acc 0.982692
2019-04-25T23:20:09.946891: step 23450, loss 6.48146, acc 0.961538
2019-04-25T23:20:14.051680: step 23460, loss 6.46329, acc 0.978846
2019-04-25T23:20:18.250790: step 23470, loss 6.45648, acc 0.978846
2019-04-25T23:20:22.408859: step 23480, loss 6.45953, acc 0.971154
2019-04-25T23:20:26.483523: step 23490, loss 6.46111, acc 0.971154
2019-04-25T23:20:30.628652: step 23500, loss 6.48965, acc 0.959615
